"","Text_ID","Sentence_Number","text"
"280",3,69,"he was one of the first to appreciate the importance of diet and training regimes for players"
"281",3,70,"at the same time he understands that united is a huge business"
"282",3,71,"i'd say all that puts him in the 'new manager' mould' few managers form bonds with players as ferguson does"
"283",3,72,"he has regarded the welsh winger ryan giggs almost as a son ever since he broke into the team as a gifted 17-year-old"
"284",3,73,"in roy keane united's irresistible irish midfielder ferguson sees many of his own formidable qualities"
"285",3,74,"and with eric cantona peter schmeichel and now the brilliant dutch striker ruud van nistelrooy ferguson has found his faith in individual genius with all its attendant pitfalls spectacularly rewarded"
"286",3,75,"'ferguson's probably the last manager who can use fear as a weapon to deal with players' says the sportswriter ken jones"
"287",3,76,"'that's very difficult today because the players have so much money that they can just turn round and tell you where to go' when loyalty to players is not returned ferguson does not easily forgive"
"288",3,77,"likewise when he feels press criticism is unjustified"
"289",3,78,"this season has seen a low point in his often turbulent relationship with reporters with ferguson cancelling press conferences and haranguing people when he does agree to turn up"
"290",3,79,"one of ferguson's three sons jason is also his agent and the questions raised about this arrangement have seriously rankled with him"
"291",3,80,"does ferguson bear grudges"
"292",3,81,"'it's more that he always has to have the last word' says someone close to him"
"293",3,82,"of course he has mellowed over the years"
"294",3,83,"as the owner of some top-class horses he derives huge pleasure from racing often turning up on the gallops early in the morning after a match the night before"
"295",3,84,"there was a time when he felt undervalued at united"
"296",3,85,"what mattered to him about the big pay increase he secured a few years ago was not what it could buy him but what it said about his worth"
"297",3,86,"at œ11m over three years ferguson's new contract makes him comfortably britain's highest paid manager"
"298",3,87,"by the crazy standards of the footballing economy it is money well spent"
"299",3,88,"it is just a week since the independent on sunday launched its asthma campaign and already ministers have begun to take action"
"300",3,89,"shrugging off their officials' instinct to try to kick the issue into the long grass both michael meacher the environment minister and yvette cooper the public health minister have immediately appreciated its importance"
"301",3,90,"both have referred the scientific studies revealed in this newspaper that indicate that traffic fumes can cause asthma to the official committee on the medical effects of air pollution"
"302",3,91,"tomorrow mr meacher will press his european ministerial colleagues to impose tougher continent-wide controls on ozone one of the main pollutants involved"
"303",3,92,"and ms cooper is to send new guidance to doctors on tackling the growing epidemic of the disease in children"
"304",3,93,"this is good as far as it goes and the ministers - two of the best in a not overtalented government - are to be commended for thinking out of the bureaucratic box"
"305",3,94,"but it is only a small start and will take time to make a difference"
"306",3,95,"the pollution committee does not meet until june"
"307",3,96,"the new health guidelines will take two years to produce"
"308",3,97,"and brussels notoriously moves at the pace of the snails so delectably served up in the city's restaurants"
